text,id,label
香砂六君子汤加入陈皮、半夏、木香、砂仁，除益气化痰外，又能行气散寒止痛，适用于脾胃气虚、痰阻气滞、脘腹胀痛之证；,1142617,"[{'start': 0, 'end': 6, 'text': '香砂六君子汤', 'labels': ['方剂名']}, {'start': 8, 'end': 10, 'text': '陈皮', 'labels': ['组成']}, {'start': 11, 'end': 13, 'text': '半夏', 'labels': ['组成']}, {'start': 14, 'end': 16, 'text': '木香', 'labels': ['组成']}, {'start': 17, 'end': 19, 'text': '砂仁', 'labels': ['组成']}, {'start': 21, 'end': 25, 'text': '益气化痰', 'labels': ['功用']}, {'start': 29, 'end': 33, 'text': '行气散寒', 'labels': ['功用']}, {'start': 33, 'end': 35, 'text': '止痛', 'labels': ['功用']}, {'start': 39, 'end': 43, 'text': '脾胃气虚', 'labels': ['主治']}, {'start': 44, 'end': 48, 'text': '痰阻气滞', 'labels': ['主治']}, {'start': 49, 'end': 53, 'text': '脘腹胀痛', 'labels': ['主治']}]"
肾阳亏虚，不能温煦于下，故足冷；脉沉细弱，为阴阳两虚可见之脉。是证总属下元虚惫，虚阳上浮，痰浊上泛，阻塞窍道所致。治宜补益下元，滋阴壮阳，兼豁痰开窍。,1142792,"[{'start': 0, 'end': 4, 'text': '肾阳亏虚', 'labels': ['主治']}, {'start': 13, 'end': 15, 'text': '足冷', 'labels': ['主治']}, {'start': 16, 'end': 20, 'text': '脉沉细弱', 'labels': ['主治']}, {'start': 40, 'end': 44, 'text': '虚阳上浮', 'labels': ['主治']}, {'start': 59, 'end': 63, 'text': '补益下元', 'labels': ['功用']}, {'start': 64, 'end': 68, 'text': '滋阴壮阳', 'labels': ['功用']}, {'start': 70, 'end': 74, 'text': '豁痰开窍', 'labels': ['功用']}]"
正如《金匮要略心典》所云：“是方甘与辛和而生阳，酸得甘助而生阴，阴阳相生，中气自立。”本方重在温补中焦，建立中气，故名“建中”。,1142455,"[{'start': 47, 'end': 51, 'text': '温补中焦', 'labels': ['功用']}]"
【证治机理】本证因寒凝肝脉，气机阻滞所致。足厥阴肝经绕阴器，过少腹，若肝经气机郁滞，复感外寒，则可内外相合，发为小肠疝气，此谓“诸疝皆归肝经”（《儒门事亲》）。厥阴气滞寒凝，又可发为痛经、瘕聚等。治以行气疏肝，散寒止痛。,1143105,"[{'start': 91, 'end': 93, 'text': '痛经', 'labels': ['主治']}, {'start': 94, 'end': 96, 'text': '瘕聚', 'labels': ['主治']}, {'start': 100, 'end': 104, 'text': '行气疏肝', 'labels': ['功用']}, {'start': 105, 'end': 109, 'text': '散寒止痛', 'labels': ['功用']}]"
亦可用于气虚血滞中风之后，半身不遂，或肢体不用，或半身汗出，肌肉消瘦，气短乏力，以及产后、经后身痛等。,1142545,"[{'start': 4, 'end': 10, 'text': '气虚血滞中风', 'labels': ['主治']}, {'start': 13, 'end': 17, 'text': '半身不遂', 'labels': ['主治']}, {'start': 19, 'end': 23, 'text': '肢体不用', 'labels': ['主治']}, {'start': 25, 'end': 29, 'text': '半身汗出', 'labels': ['主治']}, {'start': 30, 'end': 34, 'text': '肌肉消瘦', 'labels': ['主治']}, {'start': 35, 'end': 39, 'text': '气短乏力', 'labels': ['主治']}, {'start': 42, 'end': 49, 'text': '产后、经后身痛', 'labels': ['主治']}]"
而竹叶石膏汤用石膏、竹叶等药，其清热和胃之效偏优，多用于热病之后，余热未尽，气阴两伤之呕逆虚烦者。《温热经纬》王氏清暑益气汤与《内外伤辨惑论》李氏清暑益气汤均能益气，主治暑病兼气虚证。,1142429,"[{'start': 1, 'end': 3, 'text': '竹叶', 'labels': ['组成']}, {'start': 3, 'end': 5, 'text': '石膏', 'labels': ['组成']}, {'start': 1, 'end': 6, 'text': '竹叶石膏汤', 'labels': ['方剂名']}, {'start': 7, 'end': 9, 'text': '石膏', 'labels': ['组成']}, {'start': 10, 'end': 12, 'text': '竹叶', 'labels': ['组成']}, {'start': 16, 'end': 20, 'text': '清热和胃', 'labels': ['功用']}, {'start': 28, 'end': 30, 'text': '热病', 'labels': ['主治']}, {'start': 38, 'end': 42, 'text': '气阴两伤', 'labels': ['主治']}, {'start': 43, 'end': 45, 'text': '呕逆', 'labels': ['主治']}, {'start': 45, 'end': 47, 'text': '虚烦', 'labels': ['主治']}, {'start': 57, 'end': 62, 'text': '清暑益气汤', 'labels': ['方剂名']}, {'start': 73, 'end': 78, 'text': '清暑益气汤', 'labels': ['方剂名']}, {'start': 80, 'end': 82, 'text': '益气', 'labels': ['功用']}, {'start': 85, 'end': 87, 'text': '暑病', 'labels': ['主治']}, {'start': 88, 'end': 91, 'text': '气虚证', 'labels': ['主治']}]"
【运用】玉屏风散为治疗表虚自汗之常用方。以汗出恶风，面色?白，舌淡脉虚为辨证要点。,1142652,"[{'start': 4, 'end': 8, 'text': '玉屏风散', 'labels': ['方剂名']}, {'start': 11, 'end': 15, 'text': '表虚自汗', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '汗出恶风', 'labels': ['主治']}, {'start': 26, 'end': 30, 'text': '面色?白', 'labels': ['主治']}, {'start': 31, 'end': 35, 'text': '舌淡脉虚', 'labels': ['主治']}]"
【配伍特点】下、消、汗三法相伍，前后分消，表里同治，但主以逐水。,1142604,
【配伍特点】  泻下与润下相伍，泻而不峻，下不伤正。,1142084,
【鉴别】酸枣仁汤与天王补心丹均具滋阴养血安神之功，用治阴血不足、虚热内扰之虚烦不眠证。但天王补心丹重用生地黄，并与二冬、玄参等滋阴清热药为伍，主治心肾阴亏血少、虚火内扰之证；,1142955,"[{'start': 4, 'end': 8, 'text': '酸枣仁汤', 'labels': ['方剂名']}, {'start': 4, 'end': 7, 'text': '酸枣仁', 'labels': ['组成']}, {'start': 9, 'end': 14, 'text': '天王补心丹', 'labels': ['方剂名']}, {'start': 16, 'end': 20, 'text': '滋阴养血', 'labels': ['功用']}, {'start': 20, 'end': 22, 'text': '安神', 'labels': ['功用']}, {'start': 27, 'end': 31, 'text': '阴血不足', 'labels': ['主治']}, {'start': 32, 'end': 36, 'text': '虚热内扰', 'labels': ['主治']}, {'start': 37, 'end': 41, 'text': '虚烦不眠', 'labels': ['主治']}, {'start': 44, 'end': 49, 'text': '天王补心丹', 'labels': ['方剂名']}, {'start': 51, 'end': 54, 'text': '生地黄', 'labels': ['组成']}, {'start': 60, 'end': 62, 'text': '玄参', 'labels': ['组成']}, {'start': 63, 'end': 67, 'text': '滋阴清热', 'labels': ['功用']}, {'start': 73, 'end': 79, 'text': '心肾阴亏血少', 'labels': ['主治']}, {'start': 80, 'end': 84, 'text': '虚火内扰', 'labels': ['主治']}]"
【方解】温脾汤中附子大辛大热，温脾阳以散寒凝；大黄苦寒沉降， 荡涤泻下而除积滞，二药相配，温下以攻逐寒积，共为君药。,1142053,"[{'start': 4, 'end': 7, 'text': '温脾汤', 'labels': ['方剂名']}, {'start': 8, 'end': 10, 'text': '附子', 'labels': ['组成']}, {'start': 15, 'end': 18, 'text': '温脾阳', 'labels': ['功用']}, {'start': 19, 'end': 22, 'text': '散寒凝', 'labels': ['功用']}, {'start': 23, 'end': 25, 'text': '大黄', 'labels': ['组成']}, {'start': 31, 'end': 35, 'text': '荡涤泻下', 'labels': ['功用']}, {'start': 36, 'end': 39, 'text': '除积滞', 'labels': ['功用']}, {'start': 48, 'end': 52, 'text': '攻逐寒积', 'labels': ['功用']}]"
清骨散集银柴胡、胡黄连、秦艽、地骨皮、青蒿等退热除蒸之品于一方，重在清透伏热以治标，配鳖甲、知母兼顾滋养阴液以治本，用于治疗阴虚内热之骨蒸劳热；,1142371,"[{'start': 0, 'end': 3, 'text': '清骨散', 'labels': ['方剂名']}, {'start': 5, 'end': 7, 'text': '柴胡', 'labels': ['组成']}, {'start': 9, 'end': 11, 'text': '黄连', 'labels': ['组成']}, {'start': 12, 'end': 14, 'text': '秦艽', 'labels': ['组成']}, {'start': 15, 'end': 18, 'text': '地骨皮', 'labels': ['组成']}, {'start': 19, 'end': 21, 'text': '青蒿', 'labels': ['组成']}, {'start': 22, 'end': 26, 'text': '退热除蒸', 'labels': ['功用']}, {'start': 34, 'end': 38, 'text': '清透伏热', 'labels': ['功用']}, {'start': 43, 'end': 45, 'text': '鳖甲', 'labels': ['组成']}, {'start': 46, 'end': 48, 'text': '知母', 'labels': ['组成']}, {'start': 50, 'end': 54, 'text': '滋养阴液', 'labels': ['功用']}, {'start': 60, 'end': 71, 'text': '治疗阴虚内热之骨蒸劳热', 'labels': ['功用']}, {'start': 62, 'end': 66, 'text': '阴虚内热', 'labels': ['主治']}, {'start': 67, 'end': 71, 'text': '骨蒸劳热', 'labels': ['主治']}]"
因本方为“辛凉轻剂”，故肺热著者，当适当加味，以免病重药轻。,1141839,"[{'start': 5, 'end': 9, 'text': '辛凉轻剂', 'labels': ['剂型']}, {'start': 12, 'end': 14, 'text': '肺热', 'labels': ['主治']}]"
【方解】龙胆泻肝汤中龙胆草大苦大寒，既能泻肝胆实火，又能利肝胆湿热，泻火除湿，两擅其功，故为君药。,1142272,"[{'start': 4, 'end': 9, 'text': '龙胆泻肝汤', 'labels': ['方剂名']}, {'start': 4, 'end': 6, 'text': '龙胆', 'labels': ['组成']}, {'start': 10, 'end': 12, 'text': '龙胆', 'labels': ['组成']}, {'start': 20, 'end': 25, 'text': '泻肝胆实火', 'labels': ['功用']}, {'start': 34, 'end': 38, 'text': '泻火除湿', 'labels': ['功用']}]"
【医案举例】相国戴莲士，发热，头痛，干呕，烦躁。众皆以冬月伤寒，当用麻黄汤发汗。,1141944,"[{'start': 12, 'end': 14, 'text': '发热', 'labels': ['主治']}, {'start': 15, 'end': 17, 'text': '头痛', 'labels': ['主治']}, {'start': 18, 'end': 20, 'text': '干呕', 'labels': ['主治']}, {'start': 21, 'end': 23, 'text': '烦躁', 'labels': ['主治']}, {'start': 34, 'end': 37, 'text': '麻黄汤', 'labels': ['方剂名']}, {'start': 37, 'end': 39, 'text': '发汗', 'labels': ['主治']}]"
【证治机理】本证是由肝胆实火上炎或肝胆湿热循经下注所致。 肝胆之火循经上冲，则头部、耳目作痛，或听力失聪，旁及两胁则胁痛且口苦；,1142270,"[{'start': 10, 'end': 16, 'text': '肝胆实火上炎', 'labels': ['主治']}, {'start': 17, 'end': 21, 'text': '肝胆湿热', 'labels': ['主治']}, {'start': 39, 'end': 46, 'text': '头部、耳目作痛', 'labels': ['主治']}, {'start': 48, 'end': 52, 'text': '听力失聪', 'labels': ['主治']}, {'start': 58, 'end': 60, 'text': '胁痛', 'labels': ['主治']}, {'start': 61, 'end': 63, 'text': '口苦', 'labels': ['主治']}]"
湿痰食滞，团结于内，非下不通，而涉及阳虚之体，又非温不动。,1142049,"[{'start': 0, 'end': 4, 'text': '湿痰食滞', 'labels': ['主治']}, {'start': 18, 'end': 20, 'text': '阳虚', 'labels': ['主治']}]"
【鉴别】 左金丸为戊己丸去白芍，再改变黄连与吴茱萸的用量比例而成。戊己丸中黄连与吴茱萸等量而用，清热与开郁并重，配伍白芍意在和里缓急，有疏肝理脾和胃之功，故可用于治疗肝脾不和之胃痛吞酸、腹痛泄泻。,1142290,"[{'start': 4, 'end': 8, 'text': ' 左金丸', 'labels': ['方剂名']}, {'start': 9, 'end': 12, 'text': '戊己丸', 'labels': ['方剂名']}, {'start': 13, 'end': 15, 'text': '白芍', 'labels': ['组成']}, {'start': 19, 'end': 21, 'text': '黄连', 'labels': ['组成']}, {'start': 22, 'end': 25, 'text': '吴茱萸', 'labels': ['组成']}, {'start': 33, 'end': 36, 'text': '戊己丸', 'labels': ['方剂名']}, {'start': 37, 'end': 39, 'text': '黄连', 'labels': ['组成']}, {'start': 40, 'end': 43, 'text': '吴茱萸', 'labels': ['组成']}, {'start': 48, 'end': 50, 'text': '清热', 'labels': ['功用']}, {'start': 51, 'end': 53, 'text': '开郁', 'labels': ['功用']}, {'start': 58, 'end': 60, 'text': '白芍', 'labels': ['组成']}, {'start': 88, 'end': 92, 'text': '胃痛吞酸', 'labels': ['主治']}, {'start': 93, 'end': 97, 'text': '腹痛泄泻', 'labels': ['主治']}]"
【运用】半夏厚朴汤为治疗痰气互结之梅核气的代表方。以咽中如有物阻，苔白腻，脉弦滑为辨证要点。,1143087,"[{'start': 4, 'end': 9, 'text': '半夏厚朴汤', 'labels': ['方剂名']}, {'start': 4, 'end': 6, 'text': '半夏', 'labels': ['组成']}, {'start': 6, 'end': 8, 'text': '厚朴', 'labels': ['组成']}, {'start': 10, 'end': 20, 'text': '治疗痰气互结之梅核气', 'labels': ['功用']}, {'start': 33, 'end': 36, 'text': '苔白腻', 'labels': ['主治']}, {'start': 37, 'end': 40, 'text': '脉弦滑', 'labels': ['主治']}]"
知母泻火滋阴以退虚热；胡黄连入血分而清虚热；地骨皮凉血而退有汗之骨蒸，三药俱入阴退虚火，以助银柴胡清骨蒸劳热，共为臣药。,1142365,"[{'start': 0, 'end': 2, 'text': '知母', 'labels': ['组成']}, {'start': 2, 'end': 6, 'text': '泻火滋阴', 'labels': ['功用']}, {'start': 12, 'end': 14, 'text': '黄连', 'labels': ['组成']}, {'start': 18, 'end': 21, 'text': '清虚热', 'labels': ['功用']}, {'start': 22, 'end': 25, 'text': '地骨皮', 'labels': ['组成']}, {'start': 25, 'end': 27, 'text': '凉血', 'labels': ['功用']}, {'start': 40, 'end': 43, 'text': '退虚火', 'labels': ['功用']}, {'start': 47, 'end': 49, 'text': '柴胡', 'labels': ['组成']}, {'start': 49, 'end': 54, 'text': '清骨蒸劳热', 'labels': ['功用']}]"
【证治机理】温病初起，邪在卫分，卫气被郁，开阖失司，则发热、微恶风寒、无汗或有汗不畅；,1141811,"[{'start': 32, 'end': 34, 'text': '风寒', 'labels': ['主治']}, {'start': 35, 'end': 37, 'text': '无汗', 'labels': ['主治']}, {'start': 38, 'end': 42, 'text': '有汗不畅', 'labels': ['主治']}, {'start': 27, 'end': 29, 'text': '发热', 'labels': ['主治']}]"
【鉴别】 麻黄加术汤与麻黄杏仁薏苡甘草汤均由麻黄汤加减而成，皆为治疗风寒湿痹之方。但前方证属风、寒、湿三邪俱重，其证身体疼烦而无汗，表寒及身痛较后者为重，故用麻黄、桂枝与白术相配， ,1141685,"[{'start': 5, 'end': 10, 'text': '麻黄加术汤', 'labels': ['方剂名']}, {'start': 11, 'end': 20, 'text': '麻黄杏仁薏苡甘草汤', 'labels': ['方剂名']}, {'start': 22, 'end': 25, 'text': '麻黄汤', 'labels': ['方剂名']}, {'start': 34, 'end': 38, 'text': '风寒湿痹', 'labels': ['主治']}, {'start': 79, 'end': 81, 'text': '麻黄', 'labels': ['组成']}, {'start': 82, 'end': 84, 'text': '桂枝', 'labels': ['组成']}, {'start': 85, 'end': 87, 'text': '白术', 'labels': ['组成']}]"
【运用】大建中汤为治疗虚寒腹痛重证之代表方。以腹痛连及胸脘，痛势剧烈，呕吐剧烈，手足厥冷，舌质淡，苔白滑，脉沉紧为辨证要点。此种腹痛，病情较重，病势较急，素体又虚，故方后强调，初服后“如一炊顷，可饮粥二升”，取粥之温热助药力以祛寒邪。,1142482,"[{'start': 4, 'end': 8, 'text': '大建中汤', 'labels': ['方剂名']}, {'start': 11, 'end': 17, 'text': '虚寒腹痛重证', 'labels': ['主治']}, {'start': 23, 'end': 25, 'text': '腹痛', 'labels': ['主治']}, {'start': 27, 'end': 29, 'text': '胸脘', 'labels': ['主治']}, {'start': 35, 'end': 37, 'text': '呕吐', 'labels': ['主治']}, {'start': 40, 'end': 44, 'text': '手足厥冷', 'labels': ['主治']}, {'start': 45, 'end': 48, 'text': '舌质淡', 'labels': ['主治']}, {'start': 49, 'end': 52, 'text': '苔白滑', 'labels': ['主治']}, {'start': 53, 'end': 56, 'text': '脉沉紧', 'labels': ['主治']}, {'start': 64, 'end': 66, 'text': '腹痛', 'labels': ['主治']}]"
【鉴别】玉屏风散与桂枝汤均治表虚自汗。然桂枝汤所治之自汗，病由外感风寒，营卫不和所致，其云表虚，乃与麻黄汤之表实相对而言。本方证之自汗是因卫气虚弱，腠理不固所致。二者均有汗出恶风，但桂枝汤证当见发热、鼻鸣、身痛等外感症状。,1142653,"[{'start': 4, 'end': 8, 'text': '玉屏风散', 'labels': ['方剂名']}, {'start': 9, 'end': 12, 'text': '桂枝汤', 'labels': ['方剂名']}, {'start': 9, 'end': 11, 'text': '桂枝', 'labels': ['组成']}, {'start': 14, 'end': 18, 'text': '表虚自汗', 'labels': ['主治']}, {'start': 20, 'end': 23, 'text': '桂枝汤', 'labels': ['方剂名']}, {'start': 20, 'end': 22, 'text': '桂枝', 'labels': ['组成']}, {'start': 31, 'end': 35, 'text': '外感风寒', 'labels': ['主治']}, {'start': 36, 'end': 40, 'text': '营卫不和', 'labels': ['主治']}, {'start': 45, 'end': 47, 'text': '表虚', 'labels': ['主治']}, {'start': 50, 'end': 53, 'text': '麻黄汤', 'labels': ['方剂名']}, {'start': 65, 'end': 67, 'text': '自汗', 'labels': ['主治']}, {'start': 69, 'end': 73, 'text': '卫气虚弱', 'labels': ['主治']}, {'start': 85, 'end': 89, 'text': '汗出恶风', 'labels': ['主治']}, {'start': 91, 'end': 93, 'text': '桂枝', 'labels': ['组成']}, {'start': 91, 'end': 94, 'text': '桂枝汤', 'labels': ['方剂名']}, {'start': 97, 'end': 99, 'text': '发热', 'labels': ['主治']}, {'start': 100, 'end': 102, 'text': '鼻鸣', 'labels': ['主治']}, {'start': 103, 'end': 105, 'text': '身痛', 'labels': ['主治']}]"
如咳甚痰多，加苦杏仁三钱，广橘红钱半；,1141910,"[{'start': 1, 'end': 5, 'text': '咳甚痰多', 'labels': ['主治']}, {'start': 7, 'end': 10, 'text': '苦杏仁', 'labels': ['组成']}, {'start': 13, 'end': 16, 'text': '广橘红', 'labels': ['组成']}]"
里热结实，腑气不通，故大便不通，频转矢气，脘腹痞满，腹痛拒按、按之硬，舌苔黄燥起刺或焦黑燥裂，脉实。 ,1141992,"[{'start': 5, 'end': 9, 'text': '腑气不通', 'labels': ['主治']}, {'start': 11, 'end': 15, 'text': '大便不通', 'labels': ['主治']}, {'start': 21, 'end': 25, 'text': '脘腹痞满', 'labels': ['主治']}, {'start': 26, 'end': 28, 'text': '腹痛', 'labels': ['主治']}, {'start': 35, 'end': 39, 'text': '舌苔黄燥', 'labels': ['主治']}, {'start': 47, 'end': 49, 'text': '脉实', 'labels': ['主治']}]"
桂枝人参汤即人参汤加桂枝，温阳健脾，兼解表寒，表里同治，适用于脾胃虚寒而外兼风寒表证者。,1142442,"[{'start': 0, 'end': 2, 'text': '桂枝', 'labels': ['组成']}, {'start': 2, 'end': 4, 'text': '人参', 'labels': ['组成']}, {'start': 0, 'end': 5, 'text': '桂枝人参汤', 'labels': ['方剂名']}, {'start': 6, 'end': 9, 'text': '人参汤', 'labels': ['方剂名']}, {'start': 6, 'end': 8, 'text': '人参', 'labels': ['组成']}, {'start': 10, 'end': 12, 'text': '桂枝', 'labels': ['组成']}, {'start': 13, 'end': 17, 'text': '温阳健脾', 'labels': ['功用']}, {'start': 31, 'end': 35, 'text': '脾胃虚寒', 'labels': ['运用']}, {'start': 36, 'end': 42, 'text': '外兼风寒表证', 'labels': ['主治']}]"
